c_N,c_B,c_P,c_O,defect_N,defect_B,defect_P,defect_O,defect_C,defect_total,E_GPa,sigma_y_GPa
0.01295870468821869,0.022312453479248817,0.012140140077980465,0.0076932013338825,0.0034663241809998455,0.021716949783582407,0.02023715918304331,0.021073021014369663,0.015652081762051576,0.0821455359240468,282.83131846169437,5.0
0.0055365863828015964,0.0038604665178635657,0.008091047368585107,0.0016936145442751913,9.910317470721685e-05,0.013424876694197464,0.022687073836998445,0.013877752297175175,0.009558579896377617,0.05964738589945592,528.0589657077116,43.85398769519377
0.0011981420690043722,0.002530250290745759,0.0021604267026040496,0.0008535529860727788,0.02855870961969349,0.007408230660315644,0.015208501695884292,0.026766022179665932,0.0030133541845343823,0.08095481834009374,391.67297101499355,14.862338204078625
0.013393349930908339,0.016648619071071024,0.03181052284774651,0.015473967954400944,0.026047521156641835,0.022798862800424053,0.019000995254701298,0.014535688445854492,0.025613646853088777,0.10799671451071047,50.0,5.0
0.038780038561228,0.009724068183565953,0.002016885271492763,0.031601668591505525,0.014827573648207065,0.0015158645101842026,0.02113595875904778,0.02140354654285558,0.018767383720659482,0.0776503271809541,285.3291644006752,5.0
0.0003768266329439843,0.012222375929483031,0.019961664708203087,0.0072726878391934325,0.01887070401645051,0.0047673230602940375,0.015440907864200028,0.01431220682302188,0.011673571325486028,0.06506471308945248,407.49351289789723,27.19182205043604
0.001978299935610099,0.004316524050174962,0.001381083918239232,0.021731728112804147,0.0006065248624590214,0.024168209286147074,0.019436941226985496,0.007590453344402937,0.017114106017182676,0.0689162347371772,399.02617847191664,19.023184945123347
0.0026351072157151556,0.010975940225012493,0.007346510024907226,0.006754531478060909,0.0295540287543415,0.007972876560560425,0.011657496089418806,0.02381090856389175,0.025743223228743763,0.09873853319695625,208.16091872458694,9.545212159247583
0.01103923223009703,0.002893705457774982,0.005050677675150181,0.017113527219812893,0.016024469003972537,0.001250163780121617,0.011928614434506695,0.014146516389672306,0.016579767183583664,0.05992953079185682,496.7558467959315,23.808608121962962
0.01980193023639082,0.022088041302295428,0.004964405154602248,0.010836387618337717,0.005771649618815354,0.0005967757148584818,0.027951161910134317,0.005661682846586411,0.007572045218185614,0.04755331530858018,571.6817728920182,40.948549038443375
0.03756095425030109,0.010185311176893272,0.00036176448834974155,0.004673977895703621,0.021248252514930708,0.012493946449677036,0.018123255244829745,0.00717847105931122,0.026502120297005043,0.08554604556575375,304.63018811106775,8.865284557106117
0.00868639786505565,0.02290849880441427,0.003322524835629397,0.0006174966121703138,0.014788393725389244,0.019224402146674785,0.0210672431319399,0.011200569577242893,0.019680376516847262,0.08596098509809408,294.6514318779152,5.647606129333142
0.007163457554442302,0.013727993950136899,0.033913927634789426,0.008936718784449514,0.00623018608838591,0.024465347330043668,0.006258017902514807,0.016728922684545153,0.018054939508658555,0.07173741351414809,341.6824142607594,17.881603894728652
0.04948424896660106,0.002647793464027388,0.0024893306120837137,0.01295537115203384,0.0010940727557912577,0.01522750272099891,0.020632294790711235,0.023888354428487135,0.014634900584573732,0.07547712528056227,354.1582713122114,7.280453322665688
0.00328535064351362,0.0038881570489056896,0.002054695058360543,0.04659969204672358,0.02227559575530547,0.002516476731505428,0.011138385601147145,0.011943463768162762,0.004080456555802824,0.05195437841192363,520.0512321348682,38.2673548475095
0.008563254256503429,0.020284476461543677,0.0059708912708261825,0.003910869516314112,0.013800391647085698,0.01928028230335742,0.0226341539318763,0.022599032985758345,0.016198948097976416,0.09451280896605418,151.17396577616864,10.07034302921058
0.007741626880451434,0.0349736182766323,0.007409130254181706,0.012265902782647997,0.020994082948374092,0.011014978618447937,0.023335369803915262,0.013123023324983687,0.006569401665292419,0.0750368563610134,341.1574762542396,8.330676568138353
0.0034051439416885637,0.04119440099958976,0.004131671607778707,0.010459061772354018,0.025869056238766345,0.0034946068272865816,0.025745955615620958,0.010486237419218796,0.01408127795385495,0.07967713405474763,393.0924000957962,20.482034449544486
0.006588239755306324,0.004022358189729232,0.012577779705130307,0.010844008087900781,0.0064744081481418305,0.0009601025715496713,0.020403508545550345,0.02746158600324423,0.012428735647233858,0.06772834091571994,417.7022336668357,18.26069203842286
0.0069094648060818034,0.012787053542382508,0.0035849288823548734,0.007038654035605337,0.01952567898294604,0.011948341421219675,0.007926746951339015,0.013947043859313014,0.012422667154645873,0.06577047836946362,464.6303998819408,31.631378875567933
0.020479083183411347,0.020892027918179207,0.009481918783323821,0.0037218580170142817,0.004215086463183252,0.019588864222570553,0.026226093018231925,0.00246731165331424,0.016293576561226982,0.06879093191852695,450.1770053673614,13.819319746316218
0.01635006787983035,0.024455125908429656,0.01158105591811346,0.008847924193811604,0.002170521726035844,0.015227025425293216,0.029919520927600682,0.003686639144473913,0.002412285219282436,0.05341599244268609,537.3239594332043,41.28198275863054
0.006936501975268987,0.028315186212512042,0.01472050070288656,0.01110765500151329,0.0038621524194637413,0.020184581872923844,0.00883401917856371,0.017253786909656888,0.013684730340319536,0.06381927072092772,395.60046972708346,19.189713086714065
0.0065482176907724005,0.008575104874112852,0.007372442008321393,0.015788036316578852,0.029493977485641785,0.006291926696531884,0.027732440011602643,0.022520827347034568,0.026687502118107886,0.11272667365891878,99.52589587748066,6.94648173011983
0.0071824097893022215,0.0146546132446144,0.010242039663196714,0.024498328024512187,0.02916500860451808,0.0012131332877532608,0.027253240588040326,0.018966185821490806,0.007457239730246115,0.0840548080320486,253.92867787465894,5.0
0.04700864370606877,0.03514073705252272,0.009734124261868688,0.006693458499181752,0.007478176553445885,0.02382344080658788,0.028616100929650102,0.006703889313594526,0.009396106740027171,0.07601771434330556,367.5527488976081,5.0
0.02230053259238219,0.0010176134649747376,0.016309874050530963,0.0031744317965072856,0.008605906659457017,0.024664202258669415,0.014177992797477895,0.01725146445438855,0.001898145636066617,0.06659771180605949,438.65744621178794,17.836985792451614
0.016851746093293794,0.04813460782048637,0.014965628346824852,0.004349489198394048,0.012847259835617115,0.003627378830421439,0.0005555439483853596,0.02517647214792827,0.00031343839643062973,0.04252009315878281,573.9460792936802,49.2401833788915
0.002344980264178434,0.0033539620995747207,0.001777157158879444,0.000656269608063094,0.027892768639183843,0.02670361588042604,0.009808405297068992,0.01109100669518881,0.02885590822629301,0.10435170473816069,228.92718315175034,5.0
0.04602828279614557,0.022069609739373795,0.008559413887087258,0.010865518947590571,0.003342443690773417,0.029942020128891383,0.0021682362540681897,0.024845012504471475,0.022454027704502,0.08275174028270646,305.1659188843424,5.0
0.006170295242264551,0.014993761708685834,0.013336725514107483,0.05966983308793078,0.015272453005548145,0.014673005075503962,0.009319556648023902,0.02204882377591449,0.016413567601225993,0.07772740610621649,218.93591425313434,5.0
0.005277061898652509,0.002342154094000373,0.004821791837110091,0.013745393755630752,0.013995138590924204,0.020376971874805094,0.01621548278950356,0.006769195197601783,0.021849496289217073,0.07920628474205171,383.7572800773869,14.765935992255038
0.0001582145375731721,0.00042721316039027204,1.824447595045667e-05,0.0006064693933053686,0.02231102272880049,0.01575080904706399,0.0027378716843801253,0.024965243969781923,0.01295600055626423,0.07872094798629074,429.84213064887075,16.016517524937974
0.018345518779684093,0.005873112572734265,0.018295490048159013,0.005786719942802565,0.021235753283995743,0.021697151812248152,0.0025622156187473277,0.015920395372899604,0.023036755639022,0.08445227172691283,300.62635360252773,5.0
0.003985700276730807,0.005180035402190076,0.0006708962219181503,0.008434593865388761,0.021878382732299324,0.026035910420397646,0.01661633489328779,0.012103183380843202,0.01690802656101614,0.09354183798784411,284.62263297461226,5.0
0.02270110224660009,0.05681800120898029,0.008227436033988704,0.009416585938957696,0.013369648612242784,0.018868227304576626,0.029869287631539232,0.02601328021600023,0.015517177109386259,0.10363762087374513,134.91583935646244,5.0
0.019560437393334486,0.04563623506338115,0.009304894629894464,0.01526827642514474,0.0012860029564354847,0.015733274937145363,0.00733771609623142,0.00448381990464903,0.02232972409358005,0.051170537988041345,480.712035406707,31.881990717515723
0.008419362544667906,0.05334555404599872,0.011624347239175504,0.022677224763185046,0.016993256839403555,0.0037042531909391094,0.010468519552069245,0.012518521225366737,0.016645109216960243,0.060329660024738885,438.19227934698216,30.722343176054455
0.035040678796061465,0.011184746998163294,0.01308027510338325,0.001081264876467265,0.0022014225479711834,0.01947276856616983,0.024012206530978335,0.024410140176126624,0.02956305316418069,0.09965959098542666,189.4004255472935,8.672071279163951
0.024352823854091564,0.006880289235818032,0.00700932798582512,0.013273595614529503,0.005674637860869318,0.0048270438796090874,0.027359642349030166,0.021929545682266,7.289727102007925e-05,0.05986376704279465,484.4775976669476,32.44701651055611
0.0197416155046136,0.03392932631459268,0.022372556104464134,0.00722828701435267,0.02127541242324456,0.025917968216769317,0.026006329082619652,0.025544708915166785,0.008799106516670893,0.10754352515447121,122.50538536749217,6.951780328748593
0.009049339631813386,0.030055750429368654,0.0027353562707916725,0.023394450236928405,0.017029632532322442,0.026766082123202545,0.02643256135835483,0.016123161424587598,0.009211898111293255,0.09556333554976068,191.49945023978626,6.496939442532042
0.010251337850637343,0.005899775127305914,0.008478599543806007,0.00022605511497524795,0.012481656686342041,0.016200147303631927,0.01112057312799508,0.020053730571711257,0.0015753911320794643,0.06143149882175977,532.2927130651788,41.06845424144972
0.008488300203148653,0.02871949357961966,0.05596273256566449,0.00025807747735340664,0.022505397665006248,0.00695171823349338,0.02334303873385048,0.027752412886140106,0.010324595803228316,0.09087716332171852,188.75449431719713,13.504270173858632
0.00998363714590781,0.019180362232460352,0.008160472311612547,0.006645473306572426,0.004282357669195789,0.010462497278311195,0.0008204683152632286,0.01651392200527084,0.00789779168937001,0.03997703695741106,616.5443854382254,62.12880790155312
0.008568060200468153,0.04154118911718064,0.020439415906844845,0.006806957606436266,0.01985814901655028,0.022061645723799192,0.022168822790648447,0.02027923356376511,0.029390176283182644,0.11375802737794569,50.0,23.510232036955756
0.01660856833898107,0.017949866549955874,0.009439137463634837,0.006096223346276891,0.0056565513801494684,0.006389060655099159,0.004171109073966949,0.0018725585263375732,0.028279251131693623,0.04636853076724677,579.0867941853106,57.98899146689564
0.005517445100435659,0.0030669734415444917,0.0063347289788629815,0.003416476789669623,0.004711892599882351,0.025460460406255145,0.014055914424885269,0.01555402800686449,0.020133307222974694,0.07991560266086195,338.2488310397857,9.765043317004404
0.0028455224175614365,0.0020824600070655412,0.017864162155587403,0.006800540120726945,0.025534272908528572,0.0027065060288775622,0.006481095737533856,0.028264031436284552,0.011033200066200394,0.07401910617742494,394.6414667089983,5.0
0.02436458292128793,0.004297745430598127,0.02315390502535998,0.00562484350303568,0.020235211291626077,0.013146422087689954,0.004002436676141975,0.013620943179785702,0.006704722883316021,0.05770973611855973,503.473990017702,35.00003577040786
0.001955162588280376,0.0051730330188969765,0.0020788581067256173,0.005093154712525083,0.026620104291245544,0.006187657289835887,0.024618727789026875,0.003191200609363709,0.014670180794841245,0.07528787077431326,413.72171743439026,17.992167924645376
8.44099644318325e-05,0.0008007869097580469,0.00048733774235461985,1.251245103358949e-06,0.022907309950659777,0.01871815269972545,0.02254002157240918,0.005002276374018916,0.015109062138388678,0.084276822735202,430.7439519832382,9.733444641696533
0.007267003363664733,0.002050737215944272,0.02237325440811192,0.011698127447272229,0.0041317195357104515,0.02006345792343414,0.029427719038366256,0.006254374969327198,0.006033791568000968,0.06591106303483901,374.4738355016643,30.019181359376535
0.00852546345121932,0.021999111554931894,0.026736854337488687,0.018958287842282057,0.024032571725415664,0.00877970714131817,0.0004616230739478189,0.025009341976644946,0.008726897126820116,0.06701014104414672,376.0544021267895,21.086445720478952
0.03406292529538763,0.004839093085716977,0.013500528900109988,0.009013180093074205,0.027537928832372216,0.00294738144672246,0.0011343574501118713,0.0003045237570927628,0.01007257957244316,0.04199677105874247,643.5271433672101,54.97966492926337
0.0061172336162862925,0.003592097628874677,0.0045201194940517764,0.018185186841524863,0.02002583483100583,0.01656186253611511,0.011234534395869484,0.02416797465193016,0.003461672514224514,0.0754518789291451,377.1352870032632,20.497616916961046
0.019744853550727685,0.02860130883499913,0.007309839453706318,0.016068092090116205,0.007814336879304917,0.015347305427754133,0.007357510809548212,0.003421421713806265,0.018727073945691976,0.0526676487761055,529.2570173740573,39.31812557821528
0.018490618450538145,0.0009274122821679641,0.025893957728708988,0.003139474849572239,0.018071251881868786,0.01600171162369184,0.013360754442212084,0.00779668535314423,0.006519816226156585,0.061750219527073526,496.67310095818885,38.604927528847654
0.030916125704062502,0.02843501765953958,0.023936245307270884,0.016662746554829726,0.009232956959657082,0.004526391559823596,0.009725862242620651,0.004910465039178224,0.009275375251734863,0.037671051053014416,560.9378468046816,53.49202887862386
0.0029592645395702505,0.012052678508125766,0.04969500990646226,0.012896212290319783,0.027075620904931985,0.015372019922860393,0.002551636981519969,0.025291624166754914,0.010992185559109203,0.08128308753517646,268.4136256513937,7.320817018921327
0.009370938372662918,0.028916823229852593,0.020840992968210015,0.023934389556450383,0.02659983904871312,0.0012224289632449036,0.012877381446392066,0.003965881208589005,0.006672868697801291,0.051338399364740384,476.6429237901551,36.37474543352485
0.00862543300305391,0.00639635098987409,0.009929892146498122,0.0010032144744516937,0.005062800088907209,0.00912359436020516,0.01648513807854746,0.02041371410753288,0.004885575232832968,0.05597082186802567,544.6093941377201,39.70599283502535
0.004355970559932249,0.006256494067009892,9.378382126542274e-05,0.004523247836673834,0.02463416281075463,0.003357807588180146,0.013862606785176843,0.02744411555679161,0.002202183579556877,0.0715008763204601,460.8021612955291,21.566361009639948
0.003539743069264374,0.0017863967850731523,0.0062509173638829645,0.008353333692479514,0.010977331571170982,0.007203188746501388,0.021524553480457263,0.00615701177582842,0.024863225061797594,0.07072531063575564,424.23472938636627,21.24002059350632
0.018031051979934952,0.0046598518701793,0.01670557761562254,0.0038300149688898144,0.019711183584681147,0.022969793329157686,0.002659017056598144,0.016645151066115586,0.0074090491611271785,0.06939419419767974,380.2286420910726,31.227748422556136
0.0008683091318607778,0.003998419657486709,0.021044827273131738,0.02530335589961082,0.02190966141973802,0.025698813378213725,0.02172899710861951,0.023703871394686007,0.006031715109766884,0.09907305841102414,116.46515772710272,9.426526183350653
0.009672125006618652,0.0008316181157753959,0.005810478268247394,0.003146713382582008,0.013647851870733413,0.02254322590802282,0.024641968750322516,0.025459080344821555,0.003489469503765794,0.0897815963776661,305.03585686700984,5.0
0.008300431854877784,0.02613340205088967,0.0196306601413985,0.0239299830516922,0.021327763526615855,0.01927018439367058,0.006709811518714181,0.024133831238798368,0.020087568231031187,0.09152915890883018,198.2861413549171,5.038051543581723
0.011099625446270528,0.0031422498021002818,0.048190947250811425,0.024410292942540733,0.0060721373172417615,0.027705911749455713,0.021651065458034708,0.015423803272460238,0.027359139706302427,0.09821205750349483,50.0,5.0
0.010444453355538718,0.012215901296340492,0.00539257432211683,0.0035475696020280433,0.026865171678174704,0.024336876084403575,0.0033993050077043515,0.014730696728945943,0.0014068788443658297,0.0707389283435944,476.2980893525859,34.66419228972004
0.04181043479279164,0.005651123542391859,0.0031797463717867075,0.00016511496865880552,0.0014167242069126063,0.0027981704270712035,0.022862229092493767,0.016797952074211076,0.0016263042217999624,0.045501380022488616,587.6826880927268,60.523379956608004
0.006349887026554478,0.005656764316724158,0.014422234024436096,0.03300857488356116,0.002201085880266945,0.00015369056083346265,0.01616571508276875,0.017617340044045787,0.0233701786783543,0.05950801024626925,389.0248420938563,25.36797846014809
0.012543550204745254,0.03294853989992012,0.006760646023928967,0.019985081264518034,0.023729329515578743,0.025284704619788764,0.014162431270735625,0.00867586545262788,0.0074026992997445985,0.07925503015847563,339.11326008811426,11.447003444309587
0.010012113509401717,0.002502423854958146,0.0003494184559408152,0.001883289626234965,0.007800390149290761,0.010713461788699854,0.02741982022657538,0.009144606808364378,0.01733124364736508,0.07240952262029546,431.3389553128143,29.696417801586236
0.0021628070767640826,0.012096819522711511,0.00901787674734885,0.0048096027934911995,0.014428673667172575,0.018341864282187162,0.025335582992763173,0.023972237032831672,0.027192317069676605,0.10927067504463119,80.36514366655425,8.460697902558257
0.020656992533243074,0.017772218368042405,0.0025405753916186965,0.0321008132929361,0.022270297853235248,1.6706818110325814e-05,0.012344627582160601,0.008038260661894463,0.010922580598510844,0.05359247351391148,537.3467461525322,39.51361180244594
0.03284513128758792,0.007881134159183605,0.010444238674233568,0.005648727308257577,0.004594213376177077,0.003947197763075521,0.027031630578432834,0.024483189010993046,0.01174965777035711,0.07180588849903559,379.93846217027453,16.701434607831622
0.00575685032420427,0.045483165416184926,0.010046062543393821,0.028708501060111823,0.02094913578532718,0.010850029384378807,0.014215336093602414,0.005796024957433671,0.02579323407703198,0.07760376029777405,262.1862325004809,12.677910780068233
0.0015190495573145105,0.0135422644391516,0.015143105443029735,0.0145814167593785,0.017598043001694475,0.00660766357366702,0.009774169718928161,0.003909950913305177,0.013734093542709358,0.05162392075030419,562.830850332133,41.633848872510015
0.008633305841020882,0.010064927380570705,0.012497970116442846,0.009465081165350369,0.02161518322196716,0.026228627271973576,0.006824136782795581,0.015047668276983155,0.00930263875625274,0.07901825430997221,402.51037302329013,5.0
0.002080761111582274,0.010218517983311706,0.010863511276770271,0.007487931381405973,0.011643665970952241,0.0204405943280457,0.011369428078004545,0.01387619482035313,0.017491103665190785,0.0748209868625464,378.6114351591811,19.282632807370806
0.0017392387398843712,0.005148405427625422,0.015962701617276028,0.0002869114806887286,0.02487809148184394,0.0028742680842740232,0.02388502608628254,0.00857362214411534,0.009441003018535054,0.0696520108150509,411.0717271323709,21.58316290007279
0.016383594894744516,0.009761681135782548,0.029728508480161384,0.009202848965651378,0.02384079169965434,0.0019286840432833972,0.0006168356389671981,0.020504212690646253,0.014653190628159153,0.06154371470071034,458.0132576015977,30.49878758068519
0.008160182291726301,0.0042243127270276005,0.0063962169348963675,0.007687888228619287,0.0060743877283292265,0.005828871050238695,0.014072783547841266,0.01050875704584962,0.0014183724600256554,0.03790317183228446,674.621528648781,69.9046362024472
0.016224753288619803,0.037583957459853094,0.027942868124352874,0.0044759731914789675,0.024282941810925388,0.01272196311503889,0.009988841902829304,0.005022192779037356,0.0007999067489553824,0.052815846356786315,500.06342596614115,39.11713027043395
0.0026006981472543322,0.010870486357069796,0.010217295984155573,0.0033763590767311286,0.011605487860029448,0.003842917439427724,0.01113305891132684,0.026099306308486097,0.006638011583869062,0.05931878210313918,535.5561179962394,45.104535670902386
0.024079749356628367,0.007859914936491805,0.02211985603630484,0.013276442793089765,0.02989598646601272,0.008302681890795886,0.024854738526711894,0.027098575051980486,0.007627154699934365,0.09777913663543536,104.44936251302384,5.0
0.034417848603310784,0.010675339995245762,0.0060867847644862265,0.005638440827130419,0.009487981715237747,0.004657423296680647,0.021002426098994477,0.008750824674798747,0.0022936459597013193,0.04619230174541294,548.3695619930677,57.430779756244206
0.009871272877422798,0.042264879991835355,0.004620496570081114,0.006089230348551577,0.008322374979842683,0.004311714437271737,0.00868727733962333,0.02674559157549822,0.021790747653151987,0.06985770598538796,343.5718404334231,13.913701382564136
0.007803505864095935,0.047770200374559625,0.018065362202750124,0.015902609121778138,0.004108999063588802,0.012641451385397663,0.012964786059195484,0.010367720444427672,0.011841254895604577,0.0519242118482142,483.71768897829105,36.8850324691513
0.0001525480870161289,0.00851949835098205,0.004282744296856891,0.004044054412086205,0.0016291550254064757,0.02474054172337275,0.015853998296192037,0.02906292978547812,0.002300110759748023,0.0735867355901974,318.2770297917996,28.222733632761752
0.004632606629500985,0.006228778457800297,0.0039959691314773,0.00012420036876762758,0.021518503999575087,0.027718298362196064,0.029945026528263922,0.011873856090461559,0.012193025182544531,0.10324871016304116,201.0114883245053,5.0
0.000836305503456502,0.008899740177348986,0.00018858138121276744,0.00226559507151237,0.009946302535127809,0.021196739452493958,0.019358028894947032,0.025708360011837482,0.003394661498677873,0.07960409239308415,382.7781412494634,19.200168810702518
0.003234107761143379,0.0037389210826768386,0.00015770735871233434,0.0005131658892891432,0.025164669954961676,0.0003588309472470075,0.021989265724456607,0.010533387361731096,0.01854843971566712,0.0765945937040635,388.26182620500197,19.859496815905256
0.02187226811126908,0.012682437758769045,0.017648696669306015,0.0012196998210299073,0.02524323016944642,0.028572976992062803,0.027132954785630145,0.027477984700214713,0.0050031687515935275,0.11343031539894761,102.29784814499536,5.0
0.003449272458975086,0.004901684103141634,0.0010309184525903311,0.00719124018052017,0.0016871594747970419,0.013331073546397046,0.011849545701360164,0.007525029615788496,0.01974209736575704,0.05413490570409979,539.9947321502568,45.060252200781285
0.013097468910627184,0.006202685453562342,0.022044961094153215,0.03937167755100625,0.006630444293787603,0.003734342067439772,0.0007046910823220043,0.022456046659915727,0.014092013153400348,0.047617537256865454,456.4843992250428,44.04628221845717
0.0007848521586295422,0.00036764359780615415,0.0003470610691130555,0.0007614962291392595,0.009331486102254287,0.02216187119647479,0.005293606142437203,0.02586003789384527,0.0030290333879242613,0.06567603472293582,476.032359522822,27.96338638282571
0.02387170043255822,0.005791407995935711,0.003532527260550261,0.004265061484441579,0.01625872664713104,0.00505585484448698,0.028702306057712637,0.014772805159980626,0.0045150208490681975,0.06930471355837949,431.9301665902148,27.349622394333586
0.010788381061560083,0.012915016116742473,0.020151495100464614,0.0034655048600897133,0.008528282458213778,0.01486479383296226,0.0036178618378385563,0.016834766584774858,0.023431969661458888,0.06727767437524834,420.34509707738334,27.097902235695315
0.0036748330776945285,0.006793000332116553,0.004042788998539343,0.007142207659332027,0.0001148511278120401,0.009835168175667057,0.014226941960980288,0.026224140146433914,0.026236582651506142,0.07663768406239943,418.6699817556388,13.041711563020897
0.004467423202428673,0.0029291531949534144,0.0077815743624168295,0.020412471191930136,0.013164128906630589,0.0050424676005731755,0.005274652948382424,0.0077095337567752885,0.005846086154392369,0.03703686936675385,655.8195578631918,70.53877232268161
0.003103656364919153,0.0005475731158013357,0.011683562763652561,0.006944351308472165,0.02266437492659066,0.0195047816572508,0.013962351584115329,0.00433953460425508,0.020438637237189413,0.08090968000940128,410.13074458927184,10.638361858058996
0.012936974914733662,0.012973544465140437,0.0016062137242129023,0.0006660775293855771,0.026306351104343956,0.012339482738712857,0.015456173256769287,0.015215867079422275,0.02488272424003878,0.09420059841928714,206.21550810388,12.390622161556506
0.00792276147748759,0.050312031959542806,0.004341701870789166,0.030110610765039594,0.019245413993957818,0.025105555495449336,0.01200609488688088,0.02279392673629352,0.016552881631876213,0.09570387274445777,170.46397540334874,5.97603785037692
0.01625457732447743,0.006549224205798995,0.015137092789505573,0.0037766423112006145,0.02795985445246351,0.024580305616998865,0.021299666197657344,0.025662574078919694,0.005438701928800285,0.1049411022748397,221.68855214092017,8.966458240374248
0.0010708090290905087,0.024448652765221797,0.0022959632082489856,0.010771069123510717,0.028552328136126532,0.02859026793752923,0.003941603826007493,0.026364368001048705,0.027715034183792214,0.11516360208450419,82.76667511351596,5.0
0.01541313132979956,0.01632676743443652,0.017683130182399562,0.011694416296781786,0.020327171674136515,0.011185722551651461,0.011605744231410945,0.011293708180694714,0.008803859793148483,0.06321620643104213,452.1251954441838,30.494910659357632
0.0026664247929119905,0.007906222429139131,0.006514258770439585,0.04932727968235985,0.015821069917208747,0.028530465922553327,0.0017296343004158709,0.010795091355871244,0.022558358080015786,0.07943461957606499,233.51026779917038,5.0
0.019341057442175336,0.01767470176923579,0.0044326127204988445,0.024579282560858496,0.02773483978222189,0.01717102265340247,0.014047861046789144,0.02341983232236298,0.020417102647519413,0.1027906584522959,137.55312586121278,5.699221116527683
0.004934874087490376,0.00041645701175542136,0.00188634028935639,0.001238225333799201,0.028214342596921575,0.02104610973642134,0.02113391226729962,0.023799905928978824,0.01621583120956548,0.11041010173918683,154.5042621811884,9.19009337451955
0.031702914840580604,0.018603092118140076,0.0007284507814330394,0.007155800163315208,0.008237215085219057,0.026537891362084783,0.0123609096381131,0.007833072077908504,0.011608627520219092,0.06657771568354454,496.29237513948806,22.281702697395005
0.01777126461892705,0.050462006447485365,0.0010556523594577355,0.004303436563927404,0.026342520260964095,0.0074456134528447975,0.026782686752486826,0.026230560748429648,0.004761662223509204,0.09156304343823457,332.8875198094172,5.0
0.05462633474910112,0.01376640635836401,0.004556728414484257,0.006607367092395567,0.005406855124017673,0.01820224622430791,0.028136685020219203,0.005232659199804259,0.026833948560352393,0.08381239412870144,251.8722793773274,5.0
0.025129046732529286,0.02274622205596723,0.005404628438963834,0.005573527966474927,0.003005548749614257,0.01266168094864671,0.02217479039967105,0.003420680460579556,0.001273913086824443,0.042536613645336015,591.4791903171367,60.81992597491295
0.006567830169043748,0.0009642210994297888,0.002483032794760526,0.003042221760221729,0.002497598043520114,0.009610688912023584,0.004198806730452477,0.008082213176666764,0.02056937353831498,0.04495868040097792,649.2915355281864,52.001143478793
0.005056907913519191,0.00020798327146315156,0.0007040217158299004,0.002405119488865655,0.011270702278328498,0.010148124595642705,0.006565882662850046,0.02859874723945608,0.01290362886517693,0.06948708564145425,454.1822429485161,28.514588943875182
0.006192158876168673,0.006835474133316592,0.01862298636828366,0.0006547499328128668,0.02501273995981409,0.025765878913128787,0.008251665034351815,0.019389387669071688,0.0037586791150983887,0.08217835069146476,374.70697484518905,9.563286931174247
0.044893194962054274,0.019460960640328415,0.0164396703370601,0.01196205500715349,0.023920549445868765,0.0039888936791580495,0.02268044189567639,0.0006828681887610543,0.006130581226288273,0.05740333443575253,516.8403138020905,45.322417375156505
0.007274376713992183,0.01816518863676771,0.019009053209854326,0.0028131343227340276,0.00026138400235981127,0.008469717990127884,0.014980519474159213,0.021469838568976878,0.02762445036129372,0.0728059103969175,301.3825776012548,15.606321449567417
0.008014867493247774,0.0553387419475691,0.02193791426770843,0.004255867006239481,0.02398283422478011,0.0065019992404285205,0.019658569151992267,0.015832269803481007,0.025220446114915515,0.09119611853559742,209.61846581106826,5.0
0.015991028262419545,0.02200924678212667,0.0038156565228580296,0.004151563760298256,0.02636830329813224,0.017331435577770934,0.02198899632626263,0.007757952478280345,0.006248477963774893,0.07969516564422105,403.2518856093128,15.669318628676034
0.02100883756005915,0.026922198845288244,0.012966524943321813,0.0146142493073435,0.0046360503201455325,0.004764708717712984,0.025881829358354855,0.02020828587284524,0.0034864975187598258,0.058977371787818436,481.7566412424664,27.423274681399345
0.0037150159759381162,0.017700605158974456,0.025607236699872596,0.0014898597341788684,0.027741787618424187,0.0021057421477517113,0.022314721759531777,0.01783571986631462,0.008440530474369446,0.07843850186639174,318.9027522915089,19.54338047748127
0.010942686370120816,0.03539480974389524,0.012638851204559083,0.011893878824663242,0.0017214565690137163,0.01514848234169392,0.016466779088271922,0.007010622973747489,0.021062395161481815,0.06140973613420886,384.470275375871,32.001402770113124
0.012178689753415973,0.0010834314116395971,0.008181715986335361,0.010274090515327024,0.017511073194801177,0.029416086044381097,0.020307989222523002,0.02287165228080706,0.009403657134987205,0.09951045787749954,213.12565862503516,5.0
0.032686297439255864,0.028930060895204508,0.023245947128025253,0.004124220901184754,0.02143967009115083,0.015726037947168342,0.0030680910172882978,0.02641682876208263,0.010146433561232647,0.07679706137892275,330.73139601588963,10.84820588180116
0.0060060244590632835,0.01799989370549002,0.0016416286900109544,0.0009232600190940555,0.025587791791374898,0.003977140813845355,0.0247540543187983,0.002870112795503528,0.009528697862647456,0.06671779758216953,478.9736202680073,39.665358788487225
0.0002558496870138392,2.8715223480114604e-05,0.00015300625968098924,0.00018011170825287358,0.02331568119109452,0.024433261822757228,0.006487490603242183,0.00017374552193568315,0.001739030033234098,0.056149209172263716,559.4284120936974,62.22737644514895
0.02728955666649686,0.014428287043939548,0.019205900290972737,0.011192834610275062,0.00512875874110348,0.02419067010672797,0.0030782251776920234,0.02513127234953461,0.026816953633907892,0.08434588000896598,211.94031661658624,5.0
